tweet_id,user_id,user_pseudo,user_name,date_and_time,content,nb_replies,nb_retweets,nb_jaime
1102322800038236166,23754208,AoC_info,Association of Colleges (AoC),13:40 - 3 mars 2019,Congratulations Callum!! What an amazing voice. Good luck for the next round. #thevoiceuk #LoveOurColleges,1,2,7
1102293255411109888,911218371466858496,Graeme25210383,Graeme  🏴󠁧󠁢󠁳󠁣󠁴󠁿,11:42 - 3 mars 2019,Olly murs spoiling two itv prime time shows in one weekend  #DancingOnIce #TheVoiceUK,0,0,3
1102279660522504192,18254349,DJG121,DJG,10:48 - 3 mars 2019,Me and the main man @RogerSamuels from #TheVoiceUK at the meet and greet on Tuesday 26th February I DJ-ED after flying back from Los Angeles after playing at the #EcoLuxeLounge @ Brixton https://www.instagram.com/p/Bujonb1gHlV/?utm_source=ig_twitter_share&igshid=1mf4rzt96oeto …,0,1,2
1102273007823831042,97949401,Tartannancy,hollie arnold,10:22 - 3 mars 2019,@RealSirTomJones could feel your pain in making that difficult choice last night #TheVoiceUK @peter_donegan is bound to have an amazing career and will you release the song you duetted on his original blind audition #Talent#Coach#decisions,0,0,2
1102269440522182656,119898641,peter_donegan,Peter Donegan,10:08 - 3 mars 2019,Here’s the full clip from last night @thevoiceuk Battle with me and Deana. Thanks for everything Deana and @RealSirTomJones . Its been amazing. https://youtu.be/qVcePpGeo_I  #TheVoiceUK #TeamTom #peterdonegan #CountryMusic @bobdylan,1,8,7
1102241664385597440,121208082,RafaRibeiroReal,Rafael Ribeiro 👑,08:17 - 3 mars 2019,Jennifer Hudson & Tom Jones singing IT'S A MANS MAN'S MAN'S WORLD on The Voice UK  AMAZING @IAMJHUD  #TheVoiceUK  #TheVoice  #jenniferhudson,0,1,9
1102212405818474499,709738565211652096,lorraineelizab6,Lorraine Mulholland,06:21 - 3 mars 2019,"Big congrats to Eva Campbell from #Skerries, #Dublin who won her battle round on #theVoiceUK. She & Callum sung Mullingar, Co Westmeath's Niall Horan's 'This Town'. Niall was in One Direction before solo. https://www.youtube.com/watch?v=Ijj0XZEk0L8 … https://www.youtube.com/watch?v=hNBlfyYHu80 …  https://www.itv.com/hub/the-voice/2a4394a0042 …",0,0,4
1102210613370068993,34305484,RogerSamuels,Roger Samuels,06:14 - 3 mars 2019,"I'm sure I speak for the whole TeamTom when I say we have a father one who is humble, full of knowledge, full of insight & love.  @realsirtomjones you are making us all better not just entertainers but all round great people.  #TheVoiceUK #TeamTom #ITV   #TeamRogerSamuels",2,0,1
1102190467561730048,352565819,madeleinemaste4,madeleine masterson,04:54 - 3 mars 2019,Catching up with #TheVoiceUK  and here is my winner so far #emmanuel up against another really good singer #khadija X my only tribute to the voice so far is of #emmanuel #cartooncollaborations,0,1,1
1102173913860194304,110832447,nulpointsnet,Nul Points,03:48 - 3 mars 2019,Monstrously unfair on the latter singers in the battle rounds of #TheVoiceUK  when no steals available.  @WalmsleyDeana and @peter_donegan should both have gone through.  They should all pick their steal at the end. ,0,0,4
1102159191765069824,14335144,digitalspy,Digital Spy,02:50 - 3 mars 2019,The Voice UK's Sir Tom Jones and Jennifer Hudson performed an incredible battle duet on last night's show  #TheVoiceUK  https://buff.ly/2Ui52Jg ,1,0,1
1102151302979698688,986888865892962305,PupMrs,MrsPup,02:18 - 3 mars 2019,OMG @RealSirTomJones and @IAMJHUD NEED to record an album of soul classics #ChristmasNo1 #TheVoiceUK,1,0,2
